FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
2017,10,AK,CONTAMINATED SEDIMENTS (ZINC),CONTAMINATED SEDIMENTS (ZINC),0,1
2017,10,AK,DISSOLVED GASES,DISSOLVED GASES,0,2
2017,10,AK,MERCURY,MERCURY,0,1
2017,10,AK,METALS (OTHER THAN MERCURY),ARSENIC,0,2
2017,10,AK,METALS (OTHER THAN MERCURY),COBALT,0,1
2017,10,AK,METALS (OTHER THAN MERCURY),COPPER,0,1
2017,10,AK,METALS (OTHER THAN MERCURY),IRON,0,2
2017,10,AK,METALS (OTHER THAN MERCURY),LEAD,0,1
2017,10,AK,METALS (OTHER THAN MERCURY),LEAD IN SEDIMENT,0,0
2017,10,AK,METALS (OTHER THAN MERCURY),MANGANESE,0,2
2017,10,AK,METALS (OTHER THAN MERCURY),METALS (OTHER THAN MERCURY),0,1
2017,10,AK,METALS (OTHER THAN MERCURY),SILVER,0,1
2017,10,AK,METALS (OTHER THAN MERCURY),ZINC,0,1
2017,10,AK,METALS (OTHER THAN MERCURY),ZINC IN SEDIMENT,0,0
2017,10,AK,OIL AND GREASE,OIL AND GREASE,0,1
2017,10,AK,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,1
2017,10,AK,OTHER CAUSE,DEBRIS,0,1
2017,10,AK,OTHER CAUSE,RESIDUES,0,6
2017,10,AK,PATHOGENS,FECAL COLIFORM,0,15
2017,10,AK,SEDIMENT,SEDIMENT,0,2
2017,10,AK,SETTLEABLE SOLIDS,SETTLEABLE SOLIDS,0,2
2017,10,AK,SOLID WASTE,SOLID WASTE,0,1
2017,10,AK,TOXIC & OTHER DELETERIOUS SUBSTANCES,TOXIC & OTHER DELETERIOUS SUBSTANCES,0,1
2017,10,AK,TOXIC INORGANICS,ANTIMONY,0,1
2017,10,AK,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (PAHS),0,0
2017,10,AK,TOXIC ORGANICS,POLYCYCLIC AROMATIC HYDROCARBONS (PAHS) (AQUATIC ECOSYSTEMS),0,3
2017,10,AK,TOXIC ORGANICS,TOTAL AROMATIC HYDROCARBONS,0,1
2017,10,AK,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,1
2017,10,AK,TURBIDITY,TURBIDITY,0,4
2017,10,ID,ALGAL GROWTH,CHLOROPHYLL-A,0,1
2017,10,ID,AMMONIA,"AMMONIA, UN-IONIZED",0,3
2017,10,ID,BACTERIA,BACTERIA,0,43
2017,10,ID,CAUSE UNKNOWN,CAUSE UNKNOWN,0,33
2017,10,ID,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,1
2017,10,ID,METALS (OTHER THAN MERCURY),CADMIUM,0,3
2017,10,ID,METALS (OTHER THAN MERCURY),COPPER,0,3
2017,10,ID,METALS (OTHER THAN MERCURY),LEAD,0,0
2017,10,ID,METALS (OTHER THAN MERCURY),METALS (OTHER THAN MERCURY),0,28
2017,10,ID,METALS (OTHER THAN MERCURY),ZINC,0,3
2017,10,ID,NITRITE/NITRATE,NITRITE/NITRATE,0,3
2017,10,ID,NUTRIENTS,NITRATE/NITRITE (NITRITE + NITRATE AS N),0,2
2017,10,ID,NUTRIENTS,NITROGEN,0,3
2017,10,ID,NUTRIENTS,"NITROGEN, TOTAL",0,6
2017,10,ID,NUTRIENTS,NUTRIENTS,0,123
2017,10,ID,NUTRIENTS,PHOSPHORUS,0,65
2017,10,ID,NUTRIENTS,"PHOSPHORUS, TOTAL",0,88
2017,10,ID,OIL AND GREASE,OIL AND GREASE,0,2
2017,10,ID,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,22
2017,10,ID,OTHER CAUSE,TOTAL DISSOLVED GAS,0,3
2017,10,ID,PATHOGENS,ENTEROCOCCUS,0,12
2017,10,ID,PATHOGENS,ESCHERICHIA COLI (E. COLI),10,102
2017,10,ID,PATHOGENS,PATHOGENS,0,18
2017,10,ID,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,1
2017,10,ID,SEDIMENT,SEDIMENT,4,447
2017,10,ID,SEDIMENT,SEDIMENTATION/SILTATION,6,6
2017,10,ID,SEDIMENT,SILTATION,0,4
2017,10,ID,SUSPENDED SEDIMENT,SUSPENDED SEDIMENT,0,2
2017,10,ID,TEMPERATURE,TEMPERATURE,87,865
2017,10,ID,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,111
2017,10,OR,HABITAT ALTERATIONS,ALTERATION IN STREAM-SIDE OR LITTORAL VEGETATIVE COVERS,0,0
2017,10,OR,MERCURY,"MERCURY, TOTAL",0,0
2017,10,OR,NUTRIENTS,NITRATE/NITRITE (NITRITE + NITRATE AS N),0,0
2017,10,OR,NUTRIENTS,"NITROGEN, TOTAL",0,0
2017,10,OR,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
2017,10,OR,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
2017,10,OR,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
2017,10,OR,TEMPERATURE,TEMPERATURE,0,0
2017,10,OR,TEMPERATURE,THERMAL MODIFICATIONS,0,0
2017,10,WA,AMMONIA,AMMONIA-NITROGEN,0,12
2017,10,WA,CHLORINE,CHLORINE,0,1
2017,10,WA,DIOXINS,DIBENZOFURAN,0,4
2017,10,WA,MERCURY,MERCURY,0,3
2017,10,WA,MERCURY,MERCURY IN SEDIMENT,0,10
2017,10,WA,METALS (OTHER THAN MERCURY),ARSENIC,0,5
2017,10,WA,METALS (OTHER THAN MERCURY),ARSENIC IN SEDIMENT,0,8
2017,10,WA,METALS (OTHER THAN MERCURY),CADMIUM,0,1
2017,10,WA,METALS (OTHER THAN MERCURY),CADMIUM IN SEDIMENT,0,6
2017,10,WA,METALS (OTHER THAN MERCURY),CHROMIUM IN SEDIMENT,0,5
2017,10,WA,METALS (OTHER THAN MERCURY),COPPER IN SEDIMENT,0,8
2017,10,WA,METALS (OTHER THAN MERCURY),LEAD,0,7
2017,10,WA,METALS (OTHER THAN MERCURY),LEAD IN SEDIMENT,0,8
2017,10,WA,METALS (OTHER THAN MERCURY),SILVER IN SEDIMENT,0,5
2017,10,WA,METALS (OTHER THAN MERCURY),ZINC,0,9
2017,10,WA,METALS (OTHER THAN MERCURY),ZINC IN SEDIMENT,0,8
2017,10,WA,NUTRIENTS,"NITROGEN, TOTAL",0,0
2017,10,WA,NUTRIENTS,"PHOSPHORUS, TOTAL",0,7
2017,10,WA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,15,289
2017,10,WA,OTHER CAUSE,TOTAL DISSOLVED GAS,0,35
2017,10,WA,PATHOGENS,ENTEROCOCCUS,0,10
2017,10,WA,PATHOGENS,FECAL COLIFORM,0,1129
2017,10,WA,PESTICIDES,2-METHYLNAPHTHALENE,0,4
2017,10,WA,PESTICIDES,"4,4'-DDD",0,10
2017,10,WA,PESTICIDES,"4,4'-DDE",0,14
2017,10,WA,PESTICIDES,"4,4'-DDT",0,10
2017,10,WA,PESTICIDES,CHLORDANE IN FISH TISSUE,0,4
2017,10,WA,PESTICIDES,DDD IN FISH TISSUE,0,8
2017,10,WA,PESTICIDES,DDE IN FISH TISSUE,0,16
2017,10,WA,PESTICIDES,DDT IN FISH TISSUE,0,9
2017,10,WA,PESTICIDES,DDT METABOLITES,0,17
2017,10,WA,PESTICIDES,DIELDRIN,0,2
2017,10,WA,PESTICIDES,DIELDRIN IN FISH TISSUE,0,10
2017,10,WA,PESTICIDES,DIMETHYL PHTHALATE,0,2
2017,10,WA,PESTICIDES,HEPTACHLOR EPOXIDE IN FISH TISSUE,0,2
2017,10,WA,PESTICIDES,HEXACHLOROBENZENE,0,3
2017,10,WA,PESTICIDES,HEXACHLOROBENZENE IN FISH TISSUE,0,2
2017,10,WA,PESTICIDES,NAPHTHALENE,0,4
2017,10,WA,PESTICIDES,TOXAPHENE IN FISH TISSUE,0,2
2017,10,WA,PH/ACIDITY/CAUSTIC CONDITIONS,PH,13,132
2017,10,WA,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,12
2017,10,WA,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN SEDIMENT,0,1
2017,10,WA,SEDIMENT,COARSE SEDIMENT,0,9
2017,10,WA,SEDIMENT,FINE SEDIMENT,0,5
2017,10,WA,TEMPERATURE,TEMPERATURE,55,1035
2017,10,WA,TOTAL TOXICS,SEDIMENT BIOASSAY,0,23
2017,10,WA,TOXIC ORGANICS,"1,2,4-TRICHLOROBENZENE",0,1
2017,10,WA,TOXIC ORGANICS,"1,2-DICHLOROBENZENE",0,1
2017,10,WA,TOXIC ORGANICS,"1,4-DICHLOROBENZENE",0,1
2017,10,WA,TOXIC ORGANICS,"2,4-DIMETHYLPHENOL",0,3
2017,10,WA,TOXIC ORGANICS,2-METHYLPHENOL,0,3
2017,10,WA,TOXIC ORGANICS,4-METHYLPHENOL,0,5
2017,10,WA,TOXIC ORGANICS,ACENAPHTHENE,0,3
2017,10,WA,TOXIC ORGANICS,ACENAPHTHYLENE,0,4
2017,10,WA,TOXIC ORGANICS,ANTHRACENE,0,4
2017,10,WA,TOXIC ORGANICS,BENZOFLUORANTHENES TOTAL (B+K+J),0,2
2017,10,WA,TOXIC ORGANICS,BENZOIC ACID,0,1
2017,10,WA,TOXIC ORGANICS,"BENZO[G,H,I]PERYLENE",0,3
2017,10,WA,TOXIC ORGANICS,BENZYL ALCOHOL,0,2
2017,10,WA,TOXIC ORGANICS,BIS(2-ETHYLHEXYL) PHTHALATE,0,1
2017,10,WA,TOXIC ORGANICS,BUTYL BENZYL PHTHALATE,0,2
2017,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (BENZO[A]ANTHRACENE),0,3
2017,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (BENZO[A]PYRENE),0,3
2017,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (CHRYSENE),0,4
2017,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (FLUORANTHENE),0,4
2017,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (PHENANTHRENE),0,3
2017,10,WA,TOXIC ORGANICS,CONTAMINATED SEDIMENTS (PYRENE),0,4
2017,10,WA,TOXIC ORGANICS,DI-N-BUTYL PHTHALATE,0,2
2017,10,WA,TOXIC ORGANICS,DI-N-OCTYL PHTHALATE,0,2
2017,10,WA,TOXIC ORGANICS,"DIBENZ[A,H]ANTHRACENE",0,3
2017,10,WA,TOXIC ORGANICS,DIETHYL PHTHALATE,0,2
2017,10,WA,TOXIC ORGANICS,FLUORENE,0,4
2017,10,WA,TOXIC ORGANICS,HEXACHLOROBUTADIENE,0,1
2017,10,WA,TOXIC ORGANICS,"INDENO[1,2,3-CD]PYRENE",0,3
2017,10,WA,TOXIC ORGANICS,N-NITROSODIPHENYLAMINE,0,1
2017,10,WA,TOXIC ORGANICS,PAH1 - 2 & 3 RING POLYCYCLIC AROMATIC HYDROCARBONS,0,4
2017,10,WA,TOXIC ORGANICS,PAH2 - 4 RING POLYCYCLIC AROMATIC HYDROCARBONS,0,4
2017,10,WA,TOXIC ORGANICS,PENTACHLOROPHENOL (PCP),0,2
2017,10,WA,TOXIC ORGANICS,PHENOL,0,4
2017,10,WA,TURBIDITY,TURBIDITY,0,10
2018,01,CT,ALGAL GROWTH,ALGAL GROWTH,0,3
2018,01,CT,ALGAL GROWTH,CHLOROPHYLL-A,0,1
2018,01,CT,ALGAL GROWTH/CHLOROPHYLL A,ALGAL GROWTH/CHLOROPHYLL A,0,1
2018,01,CT,AMMONIA,AMMONIA,0,3
2018,01,CT,CHLORINE,CHLORINE,0,4
2018,01,CT,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,7
2018,01,CT,METALS (OTHER THAN MERCURY),COPPER,0,6
2018,01,CT,METALS (OTHER THAN MERCURY),LEAD,0,3
2018,01,CT,METALS (OTHER THAN MERCURY),ZINC,0,5
2018,01,CT,NUTRIENTS,NITROGEN,0,1
2018,01,CT,NUTRIENTS,"NITROGEN, TOTAL",0,2
2018,01,CT,NUTRIENTS,NUTRIENTS,0,2
2018,01,CT,NUTRIENTS,"PHOSPHORUS, TOTAL",0,2
2018,01,CT,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,2
2018,01,CT,OTHER CAUSE,POLLUTANTS IN URBAN STORMWATER,0,2
2018,01,CT,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,241
2018,01,CT,PATHOGENS,FECAL COLIFORM,0,116
2018,01,CT,TOTAL TOXICS,TOXICITY,0,1
2018,01,CT,TOXIC ORGANICS,"1,2-PROPANEDIOL",0,2
2018,01,CT,TOXIC ORGANICS,ETHYLENE GLYCOL,0,2
2018,01,CT,TURBIDITY,TURBIDITY,0,2
2018,01,MA,CAUSE UNKNOWN - IMPAIRED BIOTA,ESTUARINE BIOASSESSMENTS,0,0
2018,01,MA,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,3
2018,01,MA,FECAL,FECAL,0,45
2018,01,MA,MERCURY,MERCURY,0,89
2018,01,MA,MERCURY,MERCURY IN FISH TISSUE,0,20
2018,01,MA,NUTRIENTS,"EUTROPHICATION, NUTRIENTS",0,0
2018,01,MA,NUTRIENTS,"NITROGEN, TOTAL",5,120
2018,01,MA,NUTRIENTS,PHOSPHORUS,0,49
2018,01,MA,NUTRIENTS,"PHOSPHORUS, TOTAL",0,79
2018,01,MA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
2018,01,MA,PATHOGENS,ENTEROCOCCUS,0,0
2018,01,MA,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,42
2018,01,MA,PATHOGENS,FECAL COLIFORM,0,174
2018,01,MA,PATHOGENS,PATHOGENS,0,36
2018,01,ME,CARBONACEOUS BOD,CARBONACEOUS BOD,0,1
2018,01,ME,METALS (OTHER THAN MERCURY),ALUMINUM,0,1
2018,01,ME,METALS (OTHER THAN MERCURY),ARSENIC,0,1
2018,01,ME,METALS (OTHER THAN MERCURY),CADMIUM,0,2
2018,01,ME,METALS (OTHER THAN MERCURY),"CHROMIUM, TOTAL",0,1
2018,01,ME,METALS (OTHER THAN MERCURY),COPPER,0,3
2018,01,ME,METALS (OTHER THAN MERCURY),IRON,0,2
2018,01,ME,METALS (OTHER THAN MERCURY),LEAD,0,6
2018,01,ME,METALS (OTHER THAN MERCURY),NICKEL,0,1
2018,01,ME,METALS (OTHER THAN MERCURY),SELENIUM,0,1
2018,01,ME,METALS (OTHER THAN MERCURY),SILVER,0,1
2018,01,ME,METALS (OTHER THAN MERCURY),ZINC,0,6
2018,01,ME,NH3,NH3,0,4
2018,01,ME,NUTRIENTS,"NITROGEN, TOTAL",0,24
2018,01,ME,NUTRIENTS,PHOSPHORUS,0,1
2018,01,ME,NUTRIENTS,"PHOSPHORUS, TOTAL",0,65
2018,01,ME,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,5
2018,01,ME,ORTHOPHOSPHORUS,ORTHOPHOSPHORUS,0,1
2018,01,ME,OTHER CAUSE,POLLUTANTS IN URBAN STORMWATER,0,38
2018,01,ME,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,66
2018,01,ME,PATHOGENS,FECAL COLIFORM,0,142
2018,01,ME,SEDIMENT,SEDIMENT,0,24
2018,01,ME,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,2
2018,01,NH,CARBONACEOUS BOD,CARBONACEOUS BOD,0,1
2018,01,NH,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,39
2018,01,NH,MERCURY,MERCURY,0,5124
2018,01,NH,METALS (OTHER THAN MERCURY),IRON,0,1
2018,01,NH,NH3,NH3,0,1
2018,01,NH,NH3-N,NH3-N,0,1
2018,01,NH,NUTRIENTS,"PHOSPHORUS, TOTAL",2,34
2018,01,NH,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,1
2018,01,NH,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,428
2018,01,NH,PATHOGENS,FECAL COLIFORM,0,48
2018,01,NH,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,372
2018,01,NH,PH/ACIDITY/CAUSTIC CONDITIONS,"PH, LOW",0,6
2018,01,NH,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,4
2018,01,RI,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,67
2018,01,RI,MERCURY,MERCURY,0,19
2018,01,RI,METALS (OTHER THAN MERCURY),ALUMINUM,0,5
2018,01,RI,METALS (OTHER THAN MERCURY),CADMIUM,0,7
2018,01,RI,METALS (OTHER THAN MERCURY),"CADMIUM, DISSOLVED",0,0
2018,01,RI,METALS (OTHER THAN MERCURY),COPPER,0,4
2018,01,RI,METALS (OTHER THAN MERCURY),"COPPER, DISSOLVED",0,0
2018,01,RI,METALS (OTHER THAN MERCURY),IRON,0,1
2018,01,RI,METALS (OTHER THAN MERCURY),"IRON, TOTAL",0,0
2018,01,RI,METALS (OTHER THAN MERCURY),LEAD,0,5
2018,01,RI,METALS (OTHER THAN MERCURY),"LEAD, DISSOLVED",0,0
2018,01,RI,METALS (OTHER THAN MERCURY),ZINC,0,4
2018,01,RI,NUTRIENTS,NUTRIENTS,0,1
2018,01,RI,NUTRIENTS,"PHOSPHORUS, TOTAL",0,22
2018,01,RI,PATHOGENS,ENTEROCOCCUS,0,0
2018,01,RI,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,1
2018,01,RI,PATHOGENS,FECAL COLIFORM,0,61
2018,01,RI,PATHOGENS,PATHOGENS,0,20
2018,01,VT,ACID,ACID,0,37
2018,01,VT,MERCURY,MERCURY,0,31
2018,01,VT,NUTRIENTS,PHOSPHORUS,0,2
2018,01,VT,NUTRIENTS,"PHOSPHORUS, TOTAL",0,15
2018,01,VT,OTHER CAUSE,POLLUTANTS IN URBAN STORMWATER,0,12
2018,01,VT,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,22
2018,01,VT,PATHOGENS,PATHOGENS,0,1
2018,01,VT,PESTICIDES,DICHLORVOS,0,2
2018,01,VT,SEDIMENT,SEDIMENT,0,2
2018,01,VT,TEMPERATURE,TEMPERATURE,2,2
2018,02,NJ,ALGAL GROWTH,ALGAE,0,1
2018,02,NJ,MACROPHYTES,MACROPHYTES,0,1
2018,02,NJ,MERCURY,MERCURY,0,136
2018,02,NJ,METALS (OTHER THAN MERCURY),ARSENIC,0,6
2018,02,NJ,METALS (OTHER THAN MERCURY),NICKEL,0,2
2018,02,NJ,NUTRIENTS,NUTRIENTS,0,29
2018,02,NJ,NUTRIENTS,PHOSPHORUS,0,47
2018,02,NJ,NUTRIENTS,"PHOSPHORUS, TOTAL",0,47
2018,02,NJ,PATHOGENS,FECAL COLIFORM,0,252
2018,02,NJ,PATHOGENS,TOTAL COLIFORM,0,43
2018,02,NJ,PESTICIDES,"1,2-DICHLOROETHANE",0,2
2018,02,NJ,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,4
2018,02,NJ,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,5
2018,02,NJ,TEMPERATURE,TEMPERATURE,0,6
2018,02,NJ,TETRACHLOROETHENE,TETRACHLOROETHENE,0,1
2018,02,NJ,TOXIC ORGANICS,TETRACHLOROETHYLENE,0,1
2018,02,NJ,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,14
2018,02,NJ,UNLISTED BUT IMPAIRED,UNLISTED BUT IMPAIRED,0,7
2018,02,NY,AMMONIA,AMMONIA,0,1
2018,02,NY,AMMONIA,AMMONIUM,0,126
2018,02,NY,MERCURY,MERCURY,0,81
2018,02,NY,NUTRIENTS,NITRATE,0,126
2018,02,NY,NUTRIENTS,NITROGEN,0,13
2018,02,NY,NUTRIENTS,PHOSPHORUS,0,52
2018,02,NY,NUTRIENTS,"PHOSPHORUS, TOTAL",0,14
2018,02,NY,PATHOGENS,FECAL COLIFORM,0,44
2018,02,NY,PATHOGENS,PATHOGENS,0,2
2018,02,NY,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,132
2018,02,NY,SULFATES,SULFATES,0,48
2018,02,PR,AMMONIA,"AMMONIA, TOTAL",0,2
2018,02,PR,METALS (OTHER THAN MERCURY),COPPER,0,2
2018,02,PR,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,4
2018,02,PR,PATHOGENS,FECAL COLIFORM,0,267
2018,02,VI,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,5
2018,02,VI,NUTRIENTS,PHOSPHORUS,0,1
2018,02,VI,OIL AND GREASE,OIL AND GREASE,0,3
2018,02,VI,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,19
2018,02,VI,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,5
2018,02,VI,ORGANIC ENRICHMENT/OXYGEN DEPLETION,SEDIMENT OXYGEN DEMAND,0,14
2018,02,VI,PATHOGENS,FECAL COLIFORM,0,18
2018,02,VI,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,1
2018,03,DC,DDD,DDD,0,23
2018,03,DC,DDE,DDE,0,24
2018,03,DC,DDT,DDT,0,27
2018,03,DC,MERCURY,MERCURY,0,8
2018,03,DC,METALS (OTHER THAN MERCURY),ARSENIC,0,14
2018,03,DC,METALS (OTHER THAN MERCURY),COPPER,0,22
2018,03,DC,METALS (OTHER THAN MERCURY),LEAD,0,22
2018,03,DC,METALS (OTHER THAN MERCURY),ZINC,0,22
2018,03,DC,NUTRIENTS,NITROGEN,0,3
2018,03,DC,NUTRIENTS,"NITROGEN, TOTAL",0,1
2018,03,DC,NUTRIENTS,PHOSPHORUS,0,3
2018,03,DC,NUTRIENTS,"PHOSPHORUS, TOTAL",0,1
2018,03,DC,OIL AND GREASE,OIL AND GREASE,0,4
2018,03,DC,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,6
2018,03,DC,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,15
2018,03,DC,PATHOGENS,FECAL COLIFORM,0,23
2018,03,DC,PATHOGENS,PATHOGENS,0,9
2018,03,DC,PESTICIDES,CHLORDANE,0,35
2018,03,DC,PESTICIDES,DDT (DICHLORODIPHENYLTRICHLOROETHANE),0,1
2018,03,DC,PESTICIDES,DDT METABOLITES,0,0
2018,03,DC,PESTICIDES,DIELDRIN,0,51
2018,03,DC,PESTICIDES,HEPTACHLOR EPOXIDE,0,47
2018,03,DC,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,2
2018,03,DC,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,1
2018,03,DC,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,40
2018,03,DC,SUSPENDED SEDIMENT,SUSPENDED SEDIMENT,0,4
2018,03,DC,SUSPENDED SOLIDS,SUSPENDED SOLIDS,0,5
2018,03,DC,TOXIC ORGANICS,PAH1 - 2 & 3 RING POLYCYCLIC AROMATIC HYDROCARBONS,0,25
2018,03,DC,TOXIC ORGANICS,PAH2 - 4 RING POLYCYCLIC AROMATIC HYDROCARBONS,0,25
2018,03,DC,TOXIC ORGANICS,PAH3 - 5 & 6 RING POLYCYCLIC AROMATIC HYDROCARBONS,0,25
2018,03,DC,TOXICS,TOXICS,0,2
2018,03,DC,TRASH,TRASH,0,2
2018,03,DC,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,2
2018,03,DE,METALS (OTHER THAN MERCURY),ZINC,0,3
2018,03,DE,NH3-N,NH3-N,0,1
2018,03,DE,NUTRIENTS,NITROGEN,0,112
2018,03,DE,NUTRIENTS,PHOSPHORUS,0,168
2018,03,DE,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,34
2018,03,DE,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,8
2018,03,DE,PATHOGENS,ENTEROCOCCUS,0,196
2018,03,DE,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,3
2018,03,DE,TEMPERATURE,TEMPERATURE,0,2
2018,03,DE,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,2
2018,03,MD,AMMONIA,AMMONIA,0,1
2018,03,MD,AMMONIA,AMMONIUM,0,76
2018,03,MD,BACTERIA,BACTERIA,0,1
2018,03,MD,CARBONACEOUS BOD,CARBONACEOUS BOD,0,4
2018,03,MD,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,3
2018,03,MD,MERCURY,MERCURY,0,5
2018,03,MD,METALS (OTHER THAN MERCURY),ALUMINUM,0,79
2018,03,MD,METALS (OTHER THAN MERCURY),IRON,0,80
2018,03,MD,METHYL MERCURY,METHYL MERCURY,0,5
2018,03,MD,NITROGENOUS BOD,NITROGENOUS BOD,0,2
2018,03,MD,NOD (NITROGEN OXYGEN DEMAND),NOD (NITROGEN OXYGEN DEMAND),0,1
2018,03,MD,NUTRIENTS,NITRATE,0,77
2018,03,MD,NUTRIENTS,NITROGEN,0,42
2018,03,MD,NUTRIENTS,"NITROGEN, TOTAL",0,51
2018,03,MD,NUTRIENTS,NUTRIENTS,0,1
2018,03,MD,NUTRIENTS,PHOSPHORUS,0,66
2018,03,MD,NUTRIENTS,"PHOSPHORUS, TOTAL",0,51
2018,03,MD,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,6
2018,03,MD,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,23
2018,03,MD,PATHOGENS,FECAL COLIFORM,2,69
2018,03,MD,PATHOGENS,PATHOGENS,0,1
2018,03,MD,PCBS IN SEDIMENTS AND FISH TISSUE,PCBS IN SEDIMENTS AND FISH TISSUE,0,3
2018,03,MD,PESTICIDES,CHLORDANE,0,3
2018,03,MD,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,1
2018,03,MD,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,8
2018,03,MD,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN SEDIMENT,0,1
2018,03,MD,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,17
2018,03,MD,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,78
2018,03,MD,SEDIMENT,SEDIMENT,0,16
2018,03,MD,SUSPENDED SEDIMENT,SUSPENDED SEDIMENT,0,13
2018,03,MD,TRASH,TRASH,0,3
2018,03,MD,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),4,69
2018,03,PA,AMMONIA,AMMONIA,0,3
2018,03,PA,AMMONIA,AMMONIA-NITROGEN,0,306
2018,03,PA,CHLORINE,"CHLORINE, RESIDUAL (CHLORINE DEMAND)",0,24
2018,03,PA,MERCURY,MERCURY,0,1
2018,03,PA,METALS (OTHER THAN MERCURY),ALUMINUM,0,38943
