FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
2015,8,MT,Ammonia,Ammonia,0,5
2015,8,MT,Chlorine,Total Residual Chlorine,0,6
2015,8,MT,Mercury,Mercury,0,27
2015,8,MT,Metals (other than Mercury),Aluminum,3,46
2015,8,MT,Metals (other than Mercury),Arsenic,6,93
2015,8,MT,Metals (other than Mercury),Beryllium,0,1
2015,8,MT,Metals (other than Mercury),Cadmium,1,97
2015,8,MT,Metals (other than Mercury),"Chromium, Total",0,3
2015,8,MT,Metals (other than Mercury),Copper,3,114
2015,8,MT,Metals (other than Mercury),Iron,2,69
2015,8,MT,Metals (other than Mercury),Lead,5,127
2015,8,MT,Metals (other than Mercury),Manganese,0,12
2015,8,MT,Metals (other than Mercury),Nickel,0,7
2015,8,MT,Metals (other than Mercury),Selenium,0,13
2015,8,MT,Metals (other than Mercury),Silver,0,4
2015,8,MT,Metals (other than Mercury),Thallium,0,1
2015,8,MT,Metals (other than Mercury),Tin,0,3
2015,8,MT,Metals (other than Mercury),Zinc,1,88
2015,8,MT,Noxious Aquatic Plants,Noxious Aquatic Plants,0,1
2015,8,MT,Nutrients,Nitrate,0,4
2015,8,MT,Nutrients,Nitrate/Nitrite,0,8
2015,8,MT,Nutrients,Nitrate/Nitrite (Nitrite + Nitrate as N),1,1
2015,8,MT,Nutrients,Nitrates,0,2
2015,8,MT,Nutrients,Nitrite/Nitrate,0,7
2015,8,MT,Nutrients,Nitrogen,0,21
2015,8,MT,Nutrients,"Nitrogen, Total",10,88
2015,8,MT,Nutrients,Nutrients,0,1
2015,8,MT,Nutrients,Phosphorus,0,30
2015,8,MT,Nutrients,"Phosphorus, Total",11,88
2015,8,MT,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,1
2015,8,MT,Pathogens,Escherichia Coli (E. Coli),0,7
2015,8,MT,Pathogens,Fecal,0,7
2015,8,MT,Pathogens,Fecal Coliform,0,8
2015,8,MT,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,2
2015,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity,0,3
2015,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity/Total Dissolved Solids/Sulfates,0,2
2015,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,0,1
2015,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfates,0,2
2015,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,9
2015,8,MT,Sediment,Sediment,0,255
2015,8,MT,Sediment,Sedimentation/Siltation,9,67
2015,8,MT,Sediment,Siltation,0,19
2015,8,MT,Temperature,Temperature,10,46
2015,8,MT,Temperature,Thermal Modifications,0,10
2015,8,MT,Total Toxics,Total Toxics,0,1
2015,8,MT,Toxic Inorganics,Antimony,1,8
2015,8,MT,Toxic Inorganics,Cyanide,0,8
2015,8,MT,Toxic Inorganics,Fluoride,0,1
2015,8,MT,Turbidity,Suspended Solids,0,9
2015,8,MT,Turbidity,Total Suspended Solids (TSS),0,6
2015,8,MT,Turbidity,Turbidity,0,2
2015,8,MT,pH/Acidity/Caustic Conditions,pH,0,3
2015,8,ND,Nutrients,Nutrients,0,5
2015,8,ND,Nutrients,Phosphorus,0,27
2015,8,ND,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,12
2015,8,ND,Pathogens,Escherichia Coli (E. Coli),1,33
2015,8,ND,Pathogens,Fecal Coliform,0,52
2015,8,ND,Sediment,Sediment,0,8
2015,8,SD,Ammonia,Ammonia,0,131
2015,8,SD,Mercury,Mercury,0,1
2015,8,SD,Metals (other than Mercury),Arsenic,0,1
2015,8,SD,Metals (other than Mercury),Cadmium,0,3
2015,8,SD,Metals (other than Mercury),"Chromium, Total",0,2
2015,8,SD,Metals (other than Mercury),Copper,0,1
2015,8,SD,Metals (other than Mercury),Lead,0,1
2015,8,SD,Metals (other than Mercury),Selenium,0,1
2015,8,SD,Metals (other than Mercury),Silver,0,2
2015,8,SD,Metals (other than Mercury),Zinc,0,2
2015,8,SD,Nutrients,Nitrate,0,1
2015,8,SD,Nutrients,Nitrogen,0,1
2015,8,SD,Nutrients,Nutrients,0,5
2015,8,SD,Nutrients,Phosphorus,0,45
2015,8,SD,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,3
2015,8,SD,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,3
2015,8,SD,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,9
2015,8,SD,Other Cause,Trend,0,1
2015,8,SD,Pathogens,Escherichia Coli (E. Coli),0,19
2015,8,SD,Pathogens,Fecal,0,1
2015,8,SD,Pathogens,Fecal Coliform,0,50
2015,8,SD,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,1
2015,8,SD,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,1
2015,8,SD,Sediment,Sediment,0,15
2015,8,SD,Toxic Inorganics,Cyanide,0,3
2015,8,SD,Turbidity,Total Suspended Solids (TSS),0,26
2015,8,UT,Ammonia,Ammonia,0,37
2015,8,UT,Ammonia,"Ammonia, Un-ionized",0,17
2015,8,UT,Chlorine,Chlorine,0,13
2015,8,UT,Chlorine,"Chlorine, Residual (Chlorine Demand)",0,9
2015,8,UT,Chlorine,Total Residual Chlorine,0,16
2015,8,UT,Habitat Alterations,Habitat,0,5
2015,8,UT,Mercury,Mercury,0,2
2015,8,UT,Metals (other than Mercury),Aluminum,0,1
2015,8,UT,Metals (other than Mercury),Cadmium,0,1
2015,8,UT,Metals (other than Mercury),"Chromium, Hexavalent",0,1
2015,8,UT,Metals (other than Mercury),Copper,0,6
2015,8,UT,Metals (other than Mercury),Iron,0,6
2015,8,UT,Metals (other than Mercury),Lead,0,4
2015,8,UT,Metals (other than Mercury),Selenium,0,8
2015,8,UT,Metals (other than Mercury),Silver,0,3
2015,8,UT,Metals (other than Mercury),Zinc,0,5
2015,8,UT,Nutrients,"Nitrogen, Total",0,2
2015,8,UT,Nutrients,Phosphorus,0,46
2015,8,UT,Nutrients,"Phosphorus, Total",0,23
2015,8,UT,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,9
2015,8,UT,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,43
2015,8,UT,Organic Enrichment/Oxygen Depletion,Total Organic Carbon (TOC),0,3
2015,8,UT,Pathogens,Escherichia Coli (E. Coli),0,3
2015,8,UT,Pathogens,Fecal Coliform,0,1
2015,8,UT,Pathogens,Total Coliform,0,1
2015,8,UT,Radiation,Gross Alpha,0,2
2015,8,UT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity/Total Dissolved Solids/Chlorides,0,1
2015,8,UT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,36
2015,8,UT,Sediment,Sediment,0,10
2015,8,UT,Temperature,Temperature,0,5
2015,8,UT,Temperature,Thermal Modifications,0,1
2015,8,UT,Toxic Inorganics,Boron,0,1
2015,8,UT,Toxic Inorganics,Cyanide,0,1
2015,8,UT,Turbidity,Total Suspended Solids (TSS),0,2
2015,8,WY,Ammonia,Ammonia,0,33
2015,8,WY,Ammonia,"Ammonia, Un-ionized",0,47
2015,8,WY,Chlorine,Chlorine,0,48
2015,8,WY,Chlorine,"Chlorine, Residual (Chlorine Demand)",0,13
2015,8,WY,Chlorine,Total Residual Chlorine,0,49
2015,8,WY,Metals (other than Mercury),Arsenic,0,3
2015,8,WY,Metals (other than Mercury),Cadmium,0,1
2015,8,WY,Metals (other than Mercury),Chromium IV,0,1
2015,8,WY,Metals (other than Mercury),"Chromium, Total",0,1
2015,8,WY,Metals (other than Mercury),Copper,0,4
2015,8,WY,Metals (other than Mercury),Iron,0,5
2015,8,WY,Metals (other than Mercury),Manganese,0,2
2015,8,WY,Metals (other than Mercury),Selenium,0,3
2015,8,WY,Metals (other than Mercury),Silver,0,1
2015,8,WY,Metals (other than Mercury),Zinc,0,3
2015,8,WY,Nutrients,Nitrate,0,1
2015,8,WY,Nutrients,Nitrates,0,1
2015,8,WY,Nutrients,Phosphorus,0,1
2015,8,WY,Pathogens,Escherichia Coli (E. Coli),0,48
2015,8,WY,Pathogens,Fecal,0,12
2015,8,WY,Pathogens,Fecal Coliform,0,82
2015,8,WY,Radiation,Radium,0,4
2015,8,WY,Radiation,Radium 226,0,8
2015,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,4
2015,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,7
2015,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfide,0,1
2015,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,1
2015,8,WY,Sediment,Sediment,0,4
2015,8,WY,Temperature,Temperature,0,2
2015,8,WY,Toxic Organics,Pentachlorophenol (PCP),0,2
2015,8,WY,Toxic Organics,Phenols,0,2
2015,9,AS,Mercury,Mercury in Fish Tissue,0,1
2015,9,AS,Pathogens,Enterococcus Bacteria,42,42
2015,9,AS,Polychlorinated Biphenyls (PCBs),PCB(s) in Fish Tissue,0,1
2015,9,AZ,Algal Growth,Chlorophyll-A,0,1
2015,9,AZ,Ammonia,Ammonia,0,1
2015,9,AZ,Mercury,Mercury,0,2
2015,9,AZ,Mercury,Mercury in Fish Tissue,0,5
2015,9,AZ,Metals (other than Mercury),Arsenic,0,1
2015,9,AZ,Metals (other than Mercury),Beryllium,0,1
2015,9,AZ,Metals (other than Mercury),Cadmium,0,4
2015,9,AZ,Metals (other than Mercury),Copper,0,8
2015,9,AZ,Metals (other than Mercury),Lead,0,1
2015,9,AZ,Metals (other than Mercury),Zinc,0,5
2015,9,AZ,Nutrients,Nitrogen,0,6
2015,9,AZ,Nutrients,"Nitrogen, Total",0,6
2015,9,AZ,Nutrients,Phosphorus,0,1
2015,9,AZ,Nutrients,"Phosphorus, Total",0,9
2015,9,AZ,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,3
2015,9,AZ,Pathogens,Escherichia Coli (E. Coli),0,15
2015,9,AZ,Pathogens,Total Coliform,0,1
2015,9,AZ,Sediment,Suspended Sediment,0,3
2015,9,AZ,Turbidity,Turbidity,0,7
2015,9,AZ,pH/Acidity/Caustic Conditions,pH,0,8
2015,9,CA,Algal Growth,Algae,0,8
2015,9,CA,Ammonia,Ammonia,0,18
2015,9,CA,Ammonia,Ammonia Nitrogen,0,30
2015,9,CA,Ammonia,NH3,0,3
2015,9,CA,Mercury,Mercury,0,32
2015,9,CA,Mercury,Mercury in Sediment,0,3
2015,9,CA,Mercury,Methyl Mercury,0,8
2015,9,CA,Metals (other than Mercury),Aluminum,0,1
2015,9,CA,Metals (other than Mercury),Cadmium,0,10
2015,9,CA,Metals (other than Mercury),"Chromium, Total",0,4
2015,9,CA,Metals (other than Mercury),Contaminated Sediments (Cadmium),0,3
2015,9,CA,Metals (other than Mercury),Contaminated Sediments (Copper),0,11
2015,9,CA,Metals (other than Mercury),Copper,0,54
2015,9,CA,Metals (other than Mercury),Lead,0,53
2015,9,CA,Metals (other than Mercury),Lead in Sediment,0,11
2015,9,CA,Metals (other than Mercury),Nickel,0,4
2015,9,CA,Metals (other than Mercury),Selenium,0,25
2015,9,CA,Metals (other than Mercury),Silver,0,1
2015,9,CA,Metals (other than Mercury),Zinc,0,34
2015,9,CA,Metals (other than Mercury),Zinc in Sediment,0,11
2015,9,CA,Nuisance Exotic Species,Exotic Vegetation,0,1
2015,9,CA,Nutrients,Inorganic Nitrogen,0,2
2015,9,CA,Nutrients,Nitrate,0,29
2015,9,CA,Nutrients,Nitrate as Nitrate (NO3),0,1
2015,9,CA,Nutrients,Nitrate/Nitrite,0,28
2015,9,CA,Nutrients,Nitrates,0,1
2015,9,CA,Nutrients,Nitrite,0,13
2015,9,CA,Nutrients,Nitrogen,0,18
2015,9,CA,Nutrients,"Nitrogen, Total",0,35
2015,9,CA,Nutrients,Orthophosphorus,0,1
2015,9,CA,Nutrients,Phosphorus,0,15
2015,9,CA,Nutrients,"Phosphorus, Total",0,34
2015,9,CA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,9
2015,9,CA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,2
2015,9,CA,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,0,7
2015,9,CA,Other Cause,Chema,0,8
2015,9,CA,Other Cause,Debris,0,1
2015,9,CA,Pathogens,Bacteria,0,5
2015,9,CA,Pathogens,Beach Closures,0,45
2015,9,CA,Pathogens,Coliforms,0,37
2015,9,CA,Pathogens,Enterococcus Bacteria,0,85
2015,9,CA,Pathogens,Escherichia Coli (E. Coli),0,47
2015,9,CA,Pathogens,Fecal Bacteria,0,5
2015,9,CA,Pathogens,Fecal Coliform,0,146
2015,9,CA,Pathogens,High Coliform Count,0,14
2015,9,CA,Pathogens,Pathogens,0,29
2015,9,CA,Pathogens,Total Coliform,0,87
2015,9,CA,Pathogens,Total and Fecal Coliform,0,1
2015,9,CA,Pesticides,"4,4'-DDD",9,11
2015,9,CA,Pesticides,"4,4'-DDE",9,11
2015,9,CA,Pesticides,"4,4'-DDT",9,23
2015,9,CA,Pesticides,Additive Toxicity,0,3
2015,9,CA,Pesticides,Additive Toxicity For Organophosphate Pesticides,10,10
2015,9,CA,Pesticides,Bifenthrin,0,1
2015,9,CA,Pesticides,Chlordane,0,37
2015,9,CA,Pesticides,Chlordane In Sediment,3,3
2015,9,CA,Pesticides,Chlordane in Fish Tissue,10,16
2015,9,CA,Pesticides,Chlordane in Sediments,0,3
2015,9,CA,Pesticides,Chlorpyrifos,9,81
2015,9,CA,Pesticides,Contaminated Sediments (Chlordane),0,8
2015,9,CA,Pesticides,DDT,0,59
2015,9,CA,Pesticides,DDT Metabolites,9,9
2015,9,CA,Pesticides,DDT in Fish Tissue,4,4
2015,9,CA,Pesticides,DDT in Sediment,0,18
2015,9,CA,Pesticides,DDT in Tissue,0,10
2015,9,CA,Pesticides,Dacthal,0,1
2015,9,CA,Pesticides,Diazinon,9,116
2015,9,CA,Pesticides,Dieldrin,0,34
2015,9,CA,Pesticides,Dieldrin In Fish Tissue,4,4
2015,9,CA,Pesticides,Dieldrin In Sediment,3,3
2015,9,CA,Pesticides,Dieldrin in Fish Tissue,4,4
2015,9,CA,Pesticides,Dieldrin in Sediment,0,5
2015,9,CA,Pesticides,Dieldrin in Tissue,0,3
2015,9,CA,Pesticides,Endosulfan,0,1
2015,9,CA,Pesticides,Endrin In Sediment,3,3
2015,9,CA,Pesticides,Hexachlorocyclohexane (HCH),0,9
2015,9,CA,Pesticides,Malathion,9,9
2015,9,CA,Pesticides,Toxaphene,0,21
2015,9,CA,Pesticides,Toxaphene In Fish Tissue,4,4
2015,9,CA,Pesticides,Toxaphene In Sediment,3,3
2015,9,CA,Polychlorinated Biphenyls (PCBs),Contaminated Sediments (PCBs),0,14
2015,9,CA,Polychlorinated Biphenyls (PCBs),PCB(s) in Fish Tissue,0,5
2015,9,CA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,59
2015,9,CA,Polychlorinated Biphenyls (PCBs),Total PCBs,0,17
2015,9,CA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,3,29
2015,9,CA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity,0,1
2015,9,CA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sodium,0,1
2015,9,CA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfates,0,9
2015,9,CA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,10
2015,9,CA,Sediment,Fine Sediment,0,1
2015,9,CA,Sediment,Sediment,1,48
2015,9,CA,Sediment,Sedimentation/Siltation,0,7
2015,9,CA,Sediment,Siltation,0,10
2015,9,CA,Sediment,Suspended Sediment,0,3
2015,9,CA,Temperature,Temperature,0,17
2015,9,CA,Total Toxics,Sediment Toxicity,0,14
2015,9,CA,Total Toxics,Total Toxics,0,1
2015,9,CA,Total Toxics,Toxic Impacts,0,1
2015,9,CA,Total Toxics,Toxicity,10,54
2015,9,CA,Toxic Inorganics,Boron,0,5
2015,9,CA,Toxic Organics,Contaminated Sediments (PAHs),0,11
2015,9,CA,Toxic Organics,Polycyclic Aromatic Hydrocarbons (PAHs) (Aquatic Ecosystems),0,13
2015,9,CA,Trash,Trash,0,70
2015,9,CA,Turbidity,Total Suspended Solids (TSS),0,1
2015,9,CA,Turbidity,Turbidity,0,1
2015,9,GU,Pathogens,Enterococcus Bacteria,25,42
2015,9,GU,Sediment,Sediment,0,1
2015,9,HI,Nutrients,Nitrate,0,1
2015,9,HI,Nutrients,Nitrite/Nitrate,0,4
2015,9,HI,Nutrients,Nitrogen,0,4
2015,9,HI,Nutrients,"Nitrogen, Total",0,8
2015,9,HI,Nutrients,Nutrients,0,1
2015,9,HI,Nutrients,Phosphate,0,1
2015,9,HI,Nutrients,Phosphorus,0,4
2015,9,HI,Nutrients,"Phosphorus, Total",0,4
2015,9,HI,Pathogens,Enterococcus Bacteria,0,11
2015,9,HI,Sediment,Suspended Sediment,0,1
2015,9,HI,Turbidity,Total Suspended Solids (TSS),0,11
2015,9,HI,Turbidity,Turbidity,0,15
2015,9,NV,Metals (other than Mercury),Arsenic,0,1
2015,9,NV,Metals (other than Mercury),Cadmium,0,1
2015,9,NV,Metals (other than Mercury),Copper,0,2
2015,9,NV,Metals (other than Mercury),Iron,0,4
2015,9,NV,Metals (other than Mercury),Nickel,0,1
2015,9,NV,Nutrients,"Nitrogen, Total",0,1
2015,9,NV,Nutrients,"Phosphorus, Total",0,15
2015,9,NV,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2015,9,NV,Other Cause,Solids,0,1
2015,9,NV,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,1
2015,9,NV,Sediment,Fine Sediment,0,1
2015,9,NV,Temperature,Temperature,0,6
2015,9,NV,Toxic Inorganics,Boron,0,1
2015,9,NV,Turbidity,Total Suspended Solids (TSS),0,15
2015,9,NV,Turbidity,Turbidity,0,15
2015,9,NV,pH/Acidity/Caustic Conditions,pH,0,1
2015,10,AK,Mercury,Mercury,0,1
2015,10,AK,Metals (other than Mercury),Arsenic,0,2
2015,10,AK,Metals (other than Mercury),Cobalt,0,1
2015,10,AK,Metals (other than Mercury),Contaminated Sediments (Cadmium),0,1
2015,10,AK,Metals (other than Mercury),Contaminated Sediments (Copper),0,1
2015,10,AK,Metals (other than Mercury),Contaminated Sediments (Lead),0,1
2015,10,AK,Metals (other than Mercury),Contaminated Sediments (Zinc),0,1
2015,10,AK,Metals (other than Mercury),Copper,0,1
2015,10,AK,Metals (other than Mercury),Iron,0,3
2015,10,AK,Metals (other than Mercury),Lead,0,1
2015,10,AK,Metals (other than Mercury),Manganese,0,2
2015,10,AK,Metals (other than Mercury),Silver,0,1
2015,10,AK,Metals (other than Mercury),Zinc,0,1
2015,10,AK,Oil and Grease,Oil and Grease,0,1
2015,10,AK,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,3
2015,10,AK,Other Cause,Debris,0,2
2015,10,AK,Other Cause,Residues,0,6
2015,10,AK,Pathogens,Fecal Coliform,1,16
2015,10,AK,Pathogens,Seafood Residue,0,2
2015,10,AK,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2015,10,AK,Sediment,Sediment,0,2
2015,10,AK,Total Toxics,Toxic & Other Deleterious Substances,0,1
2015,10,AK,Toxic Inorganics,Antimony,0,1
2015,10,AK,Toxic Organics,Polycyclic Aromatic Hydrocarbons (PAHs) (Aquatic Ecosystems),0,3
2015,10,AK,Toxic Organics,Total Aromatic Hydrocarbons,0,1
2015,10,AK,Turbidity,Total Suspended Solids (TSS),1,1
2015,10,AK,Turbidity,Turbidity,0,3
2015,10,ID,Algal Growth,Chlorophyll-A,0,1
2015,10,ID,Ammonia,Ammonia,0,3
2015,10,ID,Mercury,Mercury,0,1
2015,10,ID,Metals (other than Mercury),Cadmium,0,60
2015,10,ID,Metals (other than Mercury),Copper,0,3
2015,10,ID,Metals (other than Mercury),Lead,0,57
2015,10,ID,Metals (other than Mercury),Zinc,0,60
2015,10,ID,Nutrients,Nitrite/Nitrate,0,5
2015,10,ID,Nutrients,Nitrogen,0,3
2015,10,ID,Nutrients,"Nitrogen, Total",0,4
2015,10,ID,Nutrients,Nutrients,0,111
2015,10,ID,Nutrients,Phosphorus,0,92
2015,10,ID,Nutrients,"Phosphorus, Total",0,138
2015,10,ID,Nutrients,Total Inorganic Nitrogen,0,2
2015,10,ID,Oil and Grease,Oil and Grease,0,2
2015,10,ID,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,26
2015,10,ID,Other Cause,Total Dissolved Gas,0,6
2015,10,ID,Pathogens,Bacteria,0,50
2015,10,ID,Pathogens,Enterococcus Bacteria,0,15
2015,10,ID,Pathogens,Escherichia Coli (E. Coli),13,92
2015,10,ID,Pathogens,Pathogens,0,18
2015,10,ID,Pesticides,DDD,0,5
2015,10,ID,Pesticides,DDE,0,5
2015,10,ID,Pesticides,DDT,0,5
2015,10,ID,Pesticides,Dieldrin,0,5
2015,10,ID,Sediment,Erosion,0,4
2015,10,ID,Sediment,Sediment,0,442
2015,10,ID,Sediment,Suspended Sediment,0,6
2015,10,ID,Sediment,Total Suspended Sediment,12,12
2015,10,ID,Temperature,Temperature,39,786
2015,10,ID,Turbidity,Total Suspended Solids (TSS),0,163
2015,10,ID,Turbidity,Turbidity,0,2
2015,10,OR,Algal Growth,Algal Growth/Chlorophyll A,0,1
2015,10,OR,Algal Growth,Aquatic Weeds or Algae,0,5
2015,10,OR,Algal Growth,Chlorophyll-A,0,11
2015,10,OR,Ammonia,Ammonia,0,2
2015,10,OR,Ammonia,Ammonia Nitrogen,0,1
2015,10,OR,Dioxins,Dioxins,0,1
2015,10,OR,Mercury,Mercury,0,10
2015,10,OR,Metals (other than Mercury),Iron,0,2
2015,10,OR,Metals (other than Mercury),Lead,0,1
2015,10,OR,Nuisance Exotic Species,Nuisance Exotic Species,0,2
2015,10,OR,Nutrients,Inorganic Nitrogen,0,5
2015,10,OR,Nutrients,Inorganic Phosphorus,0,10
2015,10,OR,Nutrients,Nitrate,0,3
2015,10,OR,Nutrients,"Nitrogen, Total",0,7
2015,10,OR,Nutrients,Nutrients,0,3
2015,10,OR,Nutrients,Phosphorus,0,4
2015,10,OR,Nutrients,"Phosphorus, Total",0,13
2015,10,OR,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,8
2015,10,OR,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,35
2015,10,OR,Organic Enrichment/Oxygen Depletion,Sediment Oxygen Demand,0,1
2015,10,OR,Other Cause,Total Dissolved Gas,0,10
2015,10,OR,Pathogens,Bacteria,0,81
2015,10,OR,Pathogens,Escherichia Coli (E. Coli),0,117
2015,10,OR,Pathogens,Fecal Coliform,0,6
2015,10,OR,Pesticides,DDD,0,2
2015,10,OR,Pesticides,DDE,0,2
2015,10,OR,Pesticides,DDT,0,4
2015,10,OR,Pesticides,Dieldrin,0,4
2015,10,OR,Pesticides,Pesticides,0,3
2015,10,OR,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2015,10,OR,Sediment,Sediment,0,7
2015,10,OR,Sediment,Sedimentation,0,39
2015,10,OR,Temperature,Temperature,0,817
2015,10,OR,Turbidity,Turbidity,0,4
2015,10,OR,pH/Acidity/Caustic Conditions,pH,0,19
2015,10,WA,Ammonia,Ammonia,0,5
2015,10,WA,Ammonia,Ammonia Nitrogen,0,45
2015,10,WA,Chlorine,Chlorine,0,2
2015,10,WA,Mercury,Mercury,0,4
2015,10,WA,Metals (other than Mercury),Arsenic,0,5
2015,10,WA,Metals (other than Mercury),Cadmium,0,1
2015,10,WA,Metals (other than Mercury),Copper,0,2
2015,10,WA,Metals (other than Mercury),Lead,0,4
2015,10,WA,Metals (other than Mercury),Zinc,0,6
2015,10,WA,Nutrients,Inorganic Nitrogen,0,21
2015,10,WA,Nutrients,Phosphorus,0,24
2015,10,WA,Nutrients,"Phosphorus, Total",0,9
2015,10,WA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,22
2015,10,WA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,27
2015,10,WA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,54
2015,10,WA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen Deficit,8,8
2015,10,WA,Other Cause,Large Woody Debris,0,1
2015,10,WA,Other Cause,Total Dissolved Gas,0,46
2015,10,WA,Pathogens,Fecal,0,1
2015,10,WA,Pathogens,Fecal Coliform,0,589
2015,10,WA,Pesticides,"4,4'-DDD",0,3
2015,10,WA,Pesticides,"4,4'-DDE",0,7
2015,10,WA,Pesticides,"4,4'-DDT",0,2
2015,10,WA,Pesticides,DDT,0,22
2015,10,WA,Pesticides,Dieldrin,0,5
2015,10,WA,Polychlorinated Biphenyls (PCBs),PCB-1260,0,1
2015,10,WA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,3
2015,10,WA,Polychlorinated Biphenyls (PCBs),Total PCBs,0,3
2015,10,WA,Sediment,Sediment,6,15
2015,10,WA,Sediment,Suspended Sediment,0,20
2015,10,WA,Temperature,Riparian Shade,0,39
2015,10,WA,Temperature,Temperature,0,461
2015,10,WA,Total Toxics,Sediment Bioassay,0,1
2015,10,WA,Toxic Organics,4-Methylphenol,0,1
2015,10,WA,Toxic Organics,Phenol,0,1
2015,10,WA,Turbidity,Turbidity,0,31
2015,10,WA,pH/Acidity/Caustic Conditions,pH,0,9
2016,1,CT,Algal Growth,Algal Growth,0,3
2016,1,CT,Algal Growth,Algal Growth/Chlorophyll A,0,1
2016,1,CT,Algal Growth,Chlorophyll-A,0,1
2016,1,CT,Ammonia,Ammonia,0,3
2016,1,CT,Chlorine,Chlorine,0,4
2016,1,CT,Metals (other than Mercury),Copper,0,6
2016,1,CT,Metals (other than Mercury),Lead,0,3
2016,1,CT,Metals (other than Mercury),Zinc,0,5
2016,1,CT,Nutrients,Nitrogen,0,1
2016,1,CT,Nutrients,"Nitrogen, Total",0,2
2016,1,CT,Nutrients,Nutrients,0,2
2016,1,CT,Nutrients,"Phosphorus, Total",0,2
2016,1,CT,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,0,2
2016,1,CT,Other Cause,Pollutants in Urban Stormwater,0,2
2016,1,CT,Pathogens,Enterococcus Bacteria,0,7
2016,1,CT,Pathogens,Escherichia Coli (E. Coli),0,241
2016,1,CT,Pathogens,Fecal Coliform,0,115
2016,1,CT,Total Toxics,Toxicity,0,1
2016,1,CT,Toxic Organics,"1,2-Propanediol",0,2
2016,1,CT,Toxic Organics,Ethylene Glycol,0,2
2016,1,CT,Turbidity,Turbidity,0,2
2016,1,MA,Mercury,Mercury,0,89
2016,1,MA,Mercury,Mercury in Fish Tissue,0,20
2016,1,MA,Nutrients,"Nitrogen, Total",10,81
2016,1,MA,Nutrients,Phosphorus,0,49
2016,1,MA,Nutrients,"Phosphorus, Total",0,78
2016,1,MA,Pathogens,Enterococcus Bacteria,0,3
2016,1,MA,Pathogens,Escherichia Coli (E. Coli),0,42
2016,1,MA,Pathogens,Fecal,0,45
2016,1,MA,Pathogens,Fecal Coliform,0,173
